Time	Raw Data				
4.778225806	29190.00				
4.782258065	29197.00				
4.786290323	29202.00				
4.790322581	29208.00				
4.794354839	29207.00				
4.798387097	29204.00				
4.802419355	29209.00				
4.806451613	29219.00				
4.810483871	29224.00				
4.814516129	29236.00				
4.818548387	29249.00				
4.822580645	29264.00				
4.826612903	29268.00				
4.830645161	29269.00				
4.834677419	29277.00				
4.838709677	29271.00				
4.842741935	29266.00				
4.846774194	29265.00				
4.850806452	29272.00				
4.85483871	29272.00				
4.858870968	29293.00				
4.862903226	29298.00				
4.866935484	29310.00				
4.870967742	29314.00				
4.875	29325.00				
4.879032258	29323.00				
4.883064516	29328.00				
4.887096774	29326.00				
4.891129032	29330.00				
4.89516129	29330.00				
4.899193548	29328.00				
4.903225806	29329.00				
4.907258065	29321.00				
4.911290323	29325.00				
4.915322581	29321.00				
4.919354839	29322.00				
4.923387097	29322.00				
4.927419355	29318.00				
4.931451613	29315.00				
4.935483871	29291.00				
4.939516129	29272.00				
4.943548387	29250.00				
4.947580645	29231.00				
4.951612903	29219.00				
4.955645161	29218.00				
4.959677419	29209.00				
4.963709677	29201.00				
4.967741935	29187.00				
4.971774194	29188.00				
4.975806452	29189.00				
4.97983871	29185.00				
4.983870968	29190.00				
4.987903226	29187.00				
4.991935484	29194.00				
4.995967742	29187.00				
5	29184.00				
