 7> hr,285,96148,172345,27.00,0,
 7> hr,286,96143,172351,32.00,0,
 7> hr,287,96144,172358,37.00,0,
 7> hr,288,96144,172349,26.00,0,
 7> hr,289,96139,172354,30.00,0,
 7> hr,290,96142,172346,20.00,0,
 7> hr,291,96141,172352,25.00,0,
 7> hr,292,96139,172351,23.00,0,
 7> hr,293,96139,172364,35.00,0,
 7> hr,294,96137,172365,34.00,1,
 7> hr,295,96142,172361,28.00,0,
 7> hr,296,96135,172349,15.00,0,
 7> hr,297,96136,172341,6.00,-1,
 7> hr,298,96129,172329,-5.00,-1,
 7> hr,299,96127,172316,-18.00,-1,
 7> hr,300,96120,172310,-23.00,-1,
 7> hr,301,96118,172309,-23.00,-1,
 7> hr,302,96114,172307,-24.00,-1,
 7> hr,303,96121,172308,-22.00,-1,
 7> hr,304,96119,172310,-18.00,-1,
 7> hr,305,96126,172306,-21.00,-1,
 7> hr,306,96120,172309,-17.00,-1,
 7> hr,307,96125,172320,-5.00,-1,
 7> hr,308,96126,172323,-2.00,-1,
 7> hr,309,96128,172334,8.00,1,
 7> hr,310,96137,172336,10.00,1,
 7> hr,311,96135,172344,17.00,1,
 7> hr,312,96135,172344,16.00,1,
 7> hr,313,96138,172348,19.00,1,
 7> hr,314,96137,172352,22.00,1,
 7> hr,315,96135,172348,17.00,1,
 7> hr,316,96143,172351,19.00,0,
 7> hr,317,96132,172347,14.00,0,
 7> hr,318,96144,172352,19.00,0,
 7> hr,319,96146,172358,24.00,1,
 7> hr,320,96146,172361,25.00,1,
 7> hr,321,96142,172363,26.00,1,
 7> hr,322,96143,172364,26.00,1,
 7> hr,323,96144,172365,25.00,0,
 7> hr,324,96145,172369,28.00,1,
 7> hr,325,96152,172372,30.00,1,
 7> hr,326,96152,172382,38.00,1,
 7> hr,327,96152,172395,49.00,1,
 7> hr,328,96157,172401,53.00,1,
 7> hr,329,96156,172413,62.00,1,
 7> hr,330,96164,172413,59.00,1,
 7> hr,331,96158,172411,54.00,0,
 7> hr,332,96164,172413,53.00,0,
 7> hr,333,96156,172415,53.00,0,
 7> hr,334,96165,172417,52.00,0,
 7> hr,335,96161,172410,42.00,-1,
 7> hr,336,96158,172404,34.00,-1,
 7> hr,337,96157,172404,32.00,-1,
 7> hr,338,96156,172411,38.00,-1,
 7> hr,339,96153,172397,22.00,-1,
 7> hr,340,96152,172407,31.00,0,
 7> hr,341,96158,172412,34.00,0,
 7> hr,342,96154,172398,18.00,-1,
 7> hr,343,96153,172401,21.00,-1,
 7> hr,344,96152,172405,23.00,-1,
 7> hr,345,96157,172403,20.00,-1,
 7> hr,346,96152,172403,19.00,-1,
 7> hr,347,96159,172406,21.00,0,
 7> hr,348,96151,172398,12.00,-1,
 7> hr,349,96147,172387,1.00,-1,
 7> hr,350,96146,172389,2.00,-1,
 7> hr,351,96141,172376,-10.00,-1,
 7> hr,352,96139,172359,-26.00,-1,
 7> hr,353,96135,172359,-25.00,-1,
 7> hr,354,96131,172354,-29.00,-1,
 7> hr,355,96128,172352,-29.00,-1,
 7> hr,356,96126,172348,-32.00,-1,
 7> hr,357,96130,172346,-32.00,-1,
 7> hr,358,96128,172347,-29.00,-1,
 7> hr,359,96121,172342,-33.00,-1,
 7> hr,360,96123,172336,-37.00,-1,
 7> hr,361,96129,172347,-24.00,-1,
 7> hr,362,96127,172347,-23.00,-1,
 7> hr,363,96132,172350,-19.00,-1,
 7> hr,364,96134,172354,-14.00,-1,
 7> hr,365,96137,172360,-7.00,-1,
 7> hr,366,96132,172361,-6.00,-1,
 7> hr,367,96138,172371,3.00,0,
 7> hr,368,96143,172375,7.00,1,
 7> hr,369,96142,172379,11.00,1,
 7> hr,370,96147,172388,19.00,1,
 7> hr,371,96137,172383,13.00,1,
 7> hr,372,96148,172385,15.00,1,
 7> hr,373,96150,172395,24.00,1,
 7> hr,374,96148,172398,26.00,1,
 7> hr,375,96156,172396,22.00,1,
 7> hr,376,96150,172394,19.00,0,
 7> hr,377,96151,172398,22.00,0,
 7> hr,378,96157,172405,28.00,1,
 7> hr,379,96158,172409,31.00,1,
 7> hr,380,96156,172413,33.00,1,
 7> hr,381,96160,172409,27.00,0,
 7> hr,382,96158,172414,31.00,0,
 7> hr,383,96159,172410,25.00,0,
 7> hr,384,96161,172421,35.00,1,
 7> hr,385,96162,172420,32.00,0,<info> app: .
 7> <info> app: [OK]	HR has been calculated 200399
 7> 
 7> Plus Signal 1, 60
 7> Minus Signal -1, 75
 7> Plus Signal 1, 93
 7> Minus Signal -1, 125
 7> Plus Signal 1, 151
 7> Minus Signal -1, 174
 7> Plus Signal 1, 183
 7> Minus Signal -1, 185
 7> Plus Signal 1, 203
 7> Minus Signal -1, 236
 7> Plus Signal 1, 262
 7> Minus Signal -1, 297
 7> Plus Signal 1, 309
 7> Minus Signal -1, 335
 7> Plus Signal 1, 368<info> app: Peak Index,
 7> ,63,121,170,184,233,294,334<info> app: END Peak Index,
 7> <info> app: [OK]	LED Power 95
 7> <info> app: [OK]	HR Background stop
 7> <info> app: ^
 7> <info> app: HR A
 7> <info> app: HR C
 7> <info> app: HR D
 7> <info> app: Show HR Result
 7> <info> app: BATT Reading...
 7> <info> app: BATT Reading...

# Logging stopped @ 30 Nov 2018 15:54:24
