# SEGGER J-Link RTT Viewer V6.16a Terminal Log File											
# Compiled: 12:44:10 on Jun  6 2017											
# Logging started @ 04 Dec 2018 10:03:04											
 0> <info> app: BATT Reading...											
 0> <info> app: Right Press											
 0> <info> app: Left Press											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	Max30102 Already and background working is begin										
 0> 											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	HR sample count 707										
 0> <info> app: Peak Index											
 0> 	31	124	219	312	401	489	580	672			
 0> 	END Peak Index	<info> app: HR Index									
 0> 	90	88	90	94	95	92	91<info> app: HR Mean 91 				
 0> <info> app: HR SD 2.25 											
 0> 											
 0> hr	546	99045	127396	-45	-1	9					
 0> hr	547	99062	127392	-44	-1	5					
 0> hr	548	99056	127384	-42	-1	-3					
 0> hr	549	99055	127402	-41	-1	15					
 0> hr	550	99073	127411	-39	-1	23					
 0> hr	551	99064	127417	-38	-1	28					
 0> hr	552	99074	127418	-36	-1	27					
 0> hr	553	99074	127418	-34	-1	26					
 0> hr	554	99069	127420	-32	-1	27					
 0> hr	555	99080	127421	-30	-1	26					
 0> hr	556	99067	127444	-28	-1	48					
 0> hr	557	99084	127432	-26	-1	33					
 0> hr	558	99086	127444	-24	-1	44					
 0> hr	559	99076	127453	-22	-1	51					
 0> hr	560	99089	127444	-19	-1	39					
 0> hr	561	99103	127465	-17	-1	58					
 0> hr	562	99097	127475	-15	-1	65					
 0> hr	563	99107	127478	-12	-1	65					
 0> hr	564	99108	127504	-9	-1	88					
 0> hr	565	99108	127502	-7	-1	81					
 0> hr	566	99113	127517	-4	-1	92					
 0> hr	567	99114	127509	-1	0	79					
 0> hr	568	99112	127494	1	0	60					
 0> hr	569	99115	127484	4	1	47					
 0> hr	570	99108	127480	7	1	41					
 0> hr	571	99093	127456	10	1	15					
 0> hr	572	99101	127455	12	1	13					
 0> hr	573	99100	127434	15	1	-8					
 0> hr	574	99078	127417	17	1	-24					
 0> hr	575	99085	127405	18	1	-35					
 0> hr	576	99074	127387	20	1	-51					
 0> hr	577	99081	127389	21	1	-47					
 0> hr	578	99090	127367	21	1	-66					
 0> hr	579	99078	127376	22	1	-54					
 0> hr	580	99075	127363	22	1	-64					
 0> hr	581	99076	127368	21	0	-56					
 0> hr	582	99077	127356	21	0	-65					
 0> hr	583	99066	127348	20	0	-70					
 0> hr	584	99067	127343	19	0	-71					
 0> hr	585	99077	127346	17	0	-65					
 0> hr	586	99071	127331	16	-1	-76					
 0> hr	587	99063	127317	14	-1	-87					
 0> hr	588	99055	127311	12	-1	-88					
 0> hr	589	99048	127312	9	-1	-83					
 0> hr	590	99049	127304	7	-1	-87					
 0> hr	591	99056	127302	5	-1	-84					
 0> hr	592	99056	127292	2	-1	-90					
 0> hr	593	99051	127289	0	-1	-89					
 0> hr	594	99062	127276	-3	-1	-97					
 0> hr	595	99050	127279	-6	-1	-89					
 0> hr	596	99043	127286	-9	-1	-78					
 0> hr	597	99034	127275	-12	-1	-85					
 0> hr	598	99047	127276	-15	-1	-80					
 0> hr	599	99052	127278	-18	-1	-74					
 0> hr	600	99056	127272	-21	-1	-76					
 0> hr	601	99048	127277	-24	-1	-67					
 0> hr	602	99047	127281	-27	-1	-60					
 0> hr	603	99051	127277	-30	-1	-61					
 0> hr	604	99049	127271	-32	-1	-64					
 0> hr	605	99052	127271	-35	-1	-60					
 0> hr	606	99052	127274	-37	-1	-54					
 0> hr	607	99050	127273	-39	-1	-53					
 0> hr	608	99048	127281	-42	-1	-42					
 0> hr	609	99052	127274	-44	-1	-47					
 0> hr	610	99036	127275	-45	-1	-43					
 0> hr	611	99060	127277	-47	-1	-39					
 0> hr	612	99056	127269	-48	-1	-45					
 0> hr	613	99055	127269	-50	-1	-43					
 0> hr	614	99049	127263	-51	-1	-47					
 0> hr	615	99050	127281	-52	-1	-26					
 0> hr	616	99062	127272	-53	-1	-34					
 0> hr	617	99056	127273	-53	-1	-31					
 0> hr	618	99069	127274	-54	-1	-29					
 0> hr	619	99065	127273	-54	-1	-28					
 0> hr	620	99053	127274	-55	-1	-26					
 0> hr	621	99064	127281	-55	-1	-18					
 0> hr	622	99050	127277	-55	-1	-21					
 0> hr	623	99054	127285	-55	-1	-12					
 0> hr	624	99048	127265	-55	-1	-31					
 0> hr	625	99064	127279	-54	-1	-15					
 0> hr	626	99065	127273	-54	-1	-21					
 0> hr	627	99056	127293	-53	-1	0					
 0> hr	628	99064	127295	-52	-1	1					
 0> hr	629	99070	127301	-52	-1	7					
 0> hr	630	99088	127305	-51	-1	11					
 0> hr	631	99088	127307	-49	-1	12					
 0> hr	632	99075	127299	-48	-1	4					
 0> hr	633	99081	127308	-47	-1	13					
 0> hr	634	99091	127302	-45	-1	6					
 0> hr	635	99095	127315	-44	-1	19					
 0> hr	636	99083	127314	-42	-1	17					
 0> hr	637	99095	127329	-40	-1	31					
 0> hr	638	99096	127308	-38	-1	8					
 0> hr	639	99085	127321	-37	-1	21					
 0> hr	640	99087	127315	-35	-1	14					
 0> hr	641	99078	127333	-33	-1	31					
 0> hr	642	99092	127338	-31	-1	34					
 0> hr	643	99097	127345	-28	-1	40					
 0> hr	644	99097	127349	-26	-1	42					
 0> hr	645	99098	127358	-24	-1	49					
 0> hr	646	99112	127354	-22	-1	42					
 0> hr	647	99112	127362	-19	-1	48					
 0> hr	648	99116	127382	-17	-1	66					
 0> hr	649	99116	127378	-14	-1	58					
 0> hr	650	99109	127385	-12	-1	62					
 0> hr	651	99120	127391	-9	-1	65					
 0> hr	652	99134	127409	-6	-1	80					
 0> hr	653	99134	127412	-3	-1	79					
 0> hr	654	99125	127429	0	0	92					
 0> hr	655	99136	127431	1	0	89					
 0> hr	656	99136	127438	5	1	92					
 0> hr	657	99153	127447	8	1	96					
 0> hr	658	99139	127429	11	1	73					
 0> hr	659	99150	127440	14	1	81					
 0> hr	660	99151	127416	17	1	53					
 0> hr	661	99137	127400	20	1	34					
 0> hr	662	99138	127401	23	1	33					
 0> hr	663	99136	127389	26	1	20					
 0> hr	664	99116	127376	28	1	6					
 0> hr	665	99123	127351	30	1	-19					
 0> hr	666	99122	127358	32	1	-11					
 0> hr	667	99119	127332	33	1	-36					
 0> hr	668	99112	127342	34	1	-24					
 0> hr	669	99116	127326	35	1	-39				83	
 0> hr	670	99109	127311	35	1	-52					
 0> hr	671	99101	127325	35	1	-36					
 0> hr	672	99116	127306	35	1	-53					
 0> hr	673	99101	127304	34	0	-52					
 0> hr	674	99103	127289	34	0	-64			31		
 0> hr	675	99096	127303	32	0	-47			124	93	76.12903226
 0> hr	676	99081	127278	31	0	-70			219	95	74.52631579
 0> hr	677	99103	127277	29	-1	-67			312	93	76.12903226
 0> hr	678	99093	127269	28	-1	-72			401	89	79.5505618
 0> hr	679	99096	127263	25	-1	-74			489	88	80.45454545
 0> hr	680	99085	127254	23	-1	-80			580	91	77.8021978
 0> hr	681	99085	127255	21	-1	-75			672	92	76.95652174
 0> hr	682	99087	127245	18	-1	-81					77.36402959
 0> hr	683	99082	127228	15	-1	-94					
 0> hr	684	99081	127225	12	-1	-92					
 0> hr	685	99083	127238	9	-1	-74					
 0> hr	686	99075	127243	6	-1	-66					
 0> hr	687	99069	127229	3	-1	-76					
 0> hr	688	99081	127226	0	-1	-76					
 0> hr	689	99088	127235	-2	-1	-63					
 0> hr	690	99079	127240	-6	-1	-55					
 0> hr	691	99082	127221	-9	-1	-71					
 0> hr	692	99067	127223	-12	-1	-65					
 0> hr	693	99077	127217	-15	-1	-68					
 0> hr	694	99088	127222	-18	-1	-60					
 0> hr	695	99083	127228	-20	-1	-51					
 0> hr	696	99070	127211	-23	-1	-65					
 0> hr	697	99074	127201	-26	-1	-72					
 0> hr	698	99078	127203	-28	-1	-66					
 0> hr	699	99070	127209	-31	-1	-57					
 0> hr	700	99070	127199	-33	-1	-64					
 0> hr	701	99084	127199	-36	-1	-61					
 0> hr	702	99066	127190	-38	-1	-67					
 0> hr	703	99067	127207	-40	-1	-46					
 0> hr	704	99081	127194	-42	-1	-57					
 0> hr	705	99068	127181	-44	-1	-67					
 0> hr	706	99072	127197	-46	-1	-48<info> app: ^_^ Final HR 91 					
 0> <info> app: [OK]	LED Power 125										
 0> <info> app: BATT Reading...											
# Logging stopped @ 04 Dec 2018 10:03:48											
